title,variant,price,imgUrl,link,l1,l2,inviteId,modelId,final_1688_link,price judge,update date,itemid,最大价格,tag,共有model数
外贸防水粗跟厚底洛丽塔单鞋,,148,http://img.alicdn.com/img/bao/uploaded/i4/i2/51339702/O1CN01mjVSpM2LXZLOUIrS0_!!51339702.jpg,,女装,女装高跟鞋,47006,,https://item.taobao.com/item.htm?id=659437471491,P0,03-13发布,'659437471491,148,,1
紫色拉链立领毛衣外套显瘦上衣,,42.68,http://img.alicdn.com/img/bao/uploaded/i4/i2/2170746564/O1CN01Fh1KLh1yMMsmElCZV_!!2170746564.jpg,,女装,女装外套,47009,,https://item.taobao.com/item.htm?id=997428697848,P0,03-13发布,'997428697848,42.68,,1
半高领拉链毛衣女秋冬高级感卫衣,,102.8,http://img.alicdn.com/img/bao/uploaded/i4/i3/3496472345/O1CN01HVeEm81TC3fEzKlFW_!!0-item_pic.jpg,,女装,女装卫衣运动衣,47010,,https://item.taobao.com/item.htm?id=745154490645,P0,03-13发布,'745154490645,102.8,,1
休闲运动连帽卫衣长裤套装女,,45,http://img.alicdn.com/img/bao/uploaded/i4/i3/62204604/O1CN011mPrbS1jsgapVxc9p_!!62204604.jpg,,女装,女装卫衣运动衣,47019,,https://item.taobao.com/item.htm?id=997387280399,P0,03-13发布,'997387280399,45,,1
UR2025秋季新款女装潮流双口袋皮质开襟衬衫UYU250095+,,195,http://img.alicdn.com/img/bao/uploaded/i4/i4/2104668892/O1CN01QNsqp52FYavct83zS_!!2104668892.jpg,,女装,女装衬衫,47021,,https://item.taobao.com/item.htm?id=962876518199,P0,03-13发布,'962876518199,195,,1
UR2025冬季新款女装休闲撞色缝线图案长袖T恤UYL450313,,135,http://img.alicdn.com/img/bao/uploaded/i4/i2/2104668892/O1CN01wSLbv62FYavf77W38_!!2104668892.jpg,,女装,女装T恤,47031,,https://item.taobao.com/item.htm?id=984752074610,P0,03-13发布,'984752074610,135,,1
啄木鸟纯棉吊带背心女内搭夏季外穿大码妈妈洋气中年女士无袖上衣,,34.3,http://img.alicdn.com/img/bao/uploaded/i4/i1/2211162790460/O1CN01NX0yNO1FGj17AwEQ9_!!2211162790460.jpg,,女装,女装背心,47035,,https://item.taobao.com/item.htm?id=710657610806,P0,03-13发布,'710657610806,34.3,,1
张元一灰色M气质重工镶钻蝴蝶结针织马甲秋冬韩系复古,,69.5,http://img.alicdn.com/img/bao/uploaded/i4/i2/2213219506984/O1CN01D1x8eH21SjEG88gyg_!!2213219506984.jpg,,女装,女装背心,47054,,https://item.taobao.com/item.htm?id=995168014581,P0,03-13发布,'995168014581,69.5,,1
2025夏季新款时尚气质翻领连肩袖收腰修身格纹连体裤短裤裤子,,397,http://img.alicdn.com/img/bao/uploaded/i4/i3/279491572/O1CN01cZ0gkX1NU1Z29ISMn_!!279491572.jpg,,女装,女装连体裤,47057,,https://item.taobao.com/item.htm?id=785106677413,P0,03-13发布,'785106677413,397,,1
OFF-MDNS马丁靴真皮大黄靴,,315,http://img.alicdn.com/img/bao/uploaded/i4/i2/2203375442801/O1CN01TQeo2p1WYuFGE5ltY_!!2203375442801.jpg,,女装,女装靴子,47058,,https://item.taobao.com/item.htm?id=731011860812,P0,03-13发布,'731011860812,315,,1
直筒阔腿连体裤春秋新款大码,,51.9,http://img.alicdn.com/img/bao/uploaded/i4/i3/2120126782/O1CN017IFwcm1zyCyh9ohXH_!!2120126782.jpg,,女装,女装连体裤,47065,,https://item.taobao.com/item.htm?id=729759994070,P0,03-13发布,'729759994070,51.9,,1
高级感丝巾领长袖收腰连衣裙女,,386,http://img.alicdn.com/img/bao/uploaded/i4/i3/2513483300/O1CN01jxKgmg1aFS84BSm0r_!!2513483300.jpg,,女装,女装连衣裙,47068,,https://item.taobao.com/item.htm?id=991801504989,P0,03-13发布,'991801504989,386,,1
好看和抗冻的裤子我都要！！！,,112,http://img.alicdn.com/img/bao/uploaded/i4/i2/375518034/O1CN01AUiJBq29Dd6AMZFtl_!!375518034.jpg,,女装,女装牛仔裤,47073,,https://item.taobao.com/item.htm?id=996783905764,P0,03-13发布,'996783905764,112,,1
长袖民族风薄刺绣棉女工厂直销,,39.9,http://img.alicdn.com/img/bao/uploaded/i4/i1/653175109/O1CN016QTBQm1nbyK9m1OyE_!!653175109.jpg,,女装,女装T恤,47083,,https://item.taobao.com/item.htm?id=708870433212,P0,03-13发布,'708870433212,39.9,,1
ZARA折扣季 女装 多色棉及莫代尔混纺圆领短袖T恤 3641309,,41,http://img.alicdn.com/img/bao/uploaded/i4/i2/2228361831/O1CN01K3xrh91POeJ9cFn1J_!!2228361831.jpg,,女装,女装T恤,47086,,https://item.taobao.com/item.htm?id=883689623517,P0,03-13发布,'883689623517,41,,1
时尚修身加绒卫衣阔腿裤两件套女,,68,http://img.alicdn.com/img/bao/uploaded/i4/i2/2211357746534/O1CN01V0pjus1y8czzPofdK_!!2211357746534.jpg,,女装,女装卫衣运动衣,47087,,https://item.taobao.com/item.htm?id=993659237806,P0,03-13发布,'993659237806,68,,1
Lining/李宁其他是圆领,,180,http://img.alicdn.com/img/bao/uploaded/i4/i4/609905156/O1CN01LQjkug1nxVDIHmvi5_!!609905156.jpg,,女装,女装卫衣运动衣,47097,,https://item.taobao.com/item.htm?id=986950070184,P0,03-13发布,'986950070184,180,,1
大牌白色蕾丝衬衫M码秋冬百搭轻奢减龄洋气,,68.2,http://img.alicdn.com/img/bao/uploaded/i4/i2/1724327324/O1CN01MtsWHM23yRsnI2jKL_!!1724327324.jpg,,女装,女装T恤,47102,,https://item.taobao.com/item.htm?id=986624549720,P0,03-13发布,'986624549720,68.2,,1
黑色半高领打底衫女装2025新款中长款长袖弧形下摆t恤女秋冬加绒,,67.5,http://img.alicdn.com/img/bao/uploaded/i4/i2/2215993873690/O1CN01ojWVsS1d84Nrabb6w_!!0-item_pic.jpg,,女装,女装T恤,47107,,https://item.taobao.com/item.htm?id=751568024380,P0,03-13发布,'751568024380,67.5,,1
设计感褶皱纯棉短袖T恤上衣,,78.18,http://img.alicdn.com/img/bao/uploaded/i4/i2/2258940643/O1CN01bmV8pH1GcXdidJzk3_!!0-item_pic.jpg,,女装,女装卫衣运动衣,47111,,https://item.taobao.com/item.htm?id=810840493764,P0,03-13发布,'810840493764,78.18,,1
猫人黑色2XL加长加绒加厚保暖打底绒裤2025新款,,57.2,http://img.alicdn.com/img/bao/uploaded/i4/i3/2215465891185/O1CN01OH32t11KcmIEYGUF3_!!0-item_pic.jpg,,女装,女装长裤,47117,,https://item.taobao.com/item.htm?id=743605074708,P0,03-13发布,'743605074708,57.2,,1
Vero Moda撞色明线设计牛仔裤,,328,https://gw.alicdn.com/imgextra/O1CN01l31QZ727AlOVutSkR_!!420567757-0-picasso.jpg,,女装,女装牛仔裤,47119,,https://item.taobao.com/item.htm?id=947715634417,P0,03-13发布,'947715634417,328,,1
美容珠宝收腰金属扣马甲套装女,,58,http://img.alicdn.com/img/bao/uploaded/i4/i1/153246575/O1CN01AGMXbs1yROlghhnUK_!!153246575.jpg,,女装,女装背心,47125,,https://item.taobao.com/item.htm?id=609769082411,P0,03-13发布,'609769082411,58,,1
猫人吊带内搭女夏美式螺纹背心打底遮副乳可外穿2025新款无袖上衣,,43.1,http://img.alicdn.com/img/bao/uploaded/i4/i2/2863563150/O1CN01JM49Tj1Z8kdz2cGkZ_!!4611686018427380110-0-item_pic.jpg,,女装,女装背心,47126,,https://item.taobao.com/item.htm?id=892437622336,P0,03-13发布,'892437622336,43.1,,1
半高领针织马甲背心女秋冬,,79.95,http://img.alicdn.com/img/bao/uploaded/i4/i1/2211922672526/O1CN01ldlqys1UWxL55fRtG_!!0-item_pic.jpg,,女装,女装背心,47130,,https://item.taobao.com/item.htm?id=738962434488,P0,03-13发布,'738962434488,79.95,,1
韩版休闲运动卫衣套装秋冬两件套,,173,http://img.alicdn.com/img/bao/uploaded/i4/i4/2211573182059/O1CN01iJZfg31R54N4MWEHE_!!0-item_pic.jpg,,女装,女装卫衣运动衣,47144,,https://item.taobao.com/item.htm?id=736029136341,P0,03-13发布,'736029136341,173,,1
露趾一脚蹬一字拖外穿平底凉拖鞋,,39.9,http://img.alicdn.com/img/bao/uploaded/i4/i1/37553580/O1CN01TgX1gg1cJgyZFgDIU_!!37553580.jpg,,女装,女装拖鞋平底鞋,47151,,https://item.taobao.com/item.htm?id=932959466312,P0,03-13发布,'932959466312,39.9,,1
御姐风时髦假口袋加绒V领连衣裙,,73,http://img.alicdn.com/img/bao/uploaded/i4/i4/714962722/O1CN01klM74b1VyjBy3H89U_!!714962722.jpg,,女装,女装短裙,47152,,https://item.taobao.com/item.htm?id=991465790051,P0,03-13发布,'991465790051,73,,1
365天质保~小香风配旗袍鞋子女,,112,http://img.alicdn.com/img/bao/uploaded/i4/i2/3252022049/O1CN01T0nOFr1R0Ue0FE0O3_!!3252022049.jpg,,女装,女装拖鞋平底鞋,47169,,https://item.taobao.com/item.htm?id=996825274436,P0,03-13发布,'996825274436,112,,1
卡卡女装官方正品韩版茶会名媛蕾丝打底衫上衣加绒吊带背心两件套,,49.5,http://img.alicdn.com/img/bao/uploaded/i4/i4/3345745382/O1CN01PKIYEo1pd0Pfe85KC_!!3345745382.jpg,,女装,女装背心,47177,,https://item.taobao.com/item.htm?id=689103727770,P0,03-13发布,'689103727770,49.5,,1
MsShe大码女装外套28支莫代尔纱,,155.82,http://img.alicdn.com/img/bao/uploaded/i4/i1/445529553/O1CN01FKVrUj2KRKjBCjGOf_!!445529553.jpg,,女装,Ifashion 女装,47178,,https://item.taobao.com/item.htm?id=982978610764,P0,03-13发布,'982978610764,155.82,,1
黑色木耳边休闲裤女显瘦梧桐裤子,,69.2,http://img.alicdn.com/img/bao/uploaded/i4/i2/2447657481/O1CN01IhMuB9258M4M4gvJX_!!2447657481.jpg,,女装,女装长裤,47179,,https://item.taobao.com/item.htm?id=989567207196,P0,03-13发布,'989567207196,69.2,,1
索菲丝尔2025秋冬新款时尚百搭纯色内搭叠穿磨毛衬衫女装衬衣上衣,,280,http://img.alicdn.com/img/bao/uploaded/i4/i3/648716941/O1CN01wEvW4j2192CfguP7z_!!648716941.jpg,,女装,女装衬衫,47183,,https://item.taobao.com/item.htm?id=977577981216,P0,03-13发布,'977577981216,280,,1
卓雅 2025年冬季新款 专柜正品靴子XRJ62071-2680,,1768,http://img.alicdn.com/img/bao/uploaded/i4/i2/1752208973/O1CN01AtsBwz2G9h08fheH7_!!1752208973.jpg,,女装,女装靴子,47187,,https://item.taobao.com/item.htm?id=994039724623,P0,03-13发布,'994039724623,1768,,1
ACHU 出色裁剪 白色收腰衬衫女夏职业通勤穿搭衬衣开叉设计感上衣,,157,http://img.alicdn.com/img/bao/uploaded/i4/i1/774984046/O1CN01FhC3xs1fl7arMTndh_!!774984046.jpg,,女装,女装衬衫,47199,,https://item.taobao.com/item.htm?id=946468174424,P0,03-13发布,'946468174424,157,,1
红人馆a字半身裙巨好看的短裙,,79.1,http://img.alicdn.com/img/bao/uploaded/i4/i4/57588994/O1CN01MR2Jtm2GJJJUPpFFq_!!57588994.jpg,,女装,女装短裙,47202,,https://item.taobao.com/item.htm?id=981102899171,P0,03-13发布,'981102899171,79.1,,1
掐腰修身显瘦短袖衬衫polo领上衣,,33.2,http://img.alicdn.com/img/bao/uploaded/i4/i3/2219486402383/O1CN017jnGVU1TTSsipO0Of_!!2219486402383.jpg,,女装,女装衬衫,47204,,https://item.taobao.com/item.htm?id=921112895633,P0,03-13发布,'921112895633,33.2,,1
大码细跟cd变装伪娘高跟鞋40-43夏防水台包跟凉鞋女装大佬男鞋子,,50.4,http://img.alicdn.com/img/bao/uploaded/i4/i2/3161498542/TB1kw5TFr5YBuNjSspoXXbeNFXa_!!0-item_pic.jpg,,女装,女装高跟鞋,47209,,https://item.taobao.com/item.htm?id=958791839260,P0,03-13发布,'958791839260,50.4,,1
女装蓝色衬衫条纹百搭款休闲职业,,50.7,http://img.alicdn.com/img/bao/uploaded/i4/i3/2206433193616/O1CN01J4Nywq1caB6K4QuHE_!!2206433193616.jpg,,女装,女装衬衫,47221,,https://item.taobao.com/item.htm?id=769444827775,P0,03-13发布,'769444827775,50.7,,1
230g重磅纯棉长袖t恤女雾霾蓝色,,56,http://img.alicdn.com/img/bao/uploaded/i4/i1/318803840/O1CN01JRgPrt1eElgjMq4Vq_!!318803840.jpg,,女装,女装T恤,47222,,https://item.taobao.com/item.htm?id=694931869941,P0,03-13发布,'694931869941,56,,1
无印良品 MUJI 女式 针织V领背心,,150,https://gw.alicdn.com/imgextra/O1CN01w9A40I2GFe9u9823O_!!2038648986-0-picasso.jpg,,女装,女装背心,47228,,https://item.taobao.com/item.htm?id=875200204168,P0,03-13发布,'875200204168,150,,1
UR2025冬季新款女装气质简约做旧水洗喇叭牛仔长裤UWM850275,,159,http://img.alicdn.com/img/bao/uploaded/i4/i3/2104668892/O1CN01LUWozj2FYavctHCEv_!!2104668892.jpg,,女装,女装长裤,47242,,https://item.taobao.com/item.htm?id=987165176685,P0,03-13发布,'987165176685,159,,1
赵大喜|时髦精加厚休闲裤|加厚绒版撞色松紧腰休闲裤松弛感长裤,,329,http://img.alicdn.com/img/bao/uploaded/i4/i4/704298669/O1CN01f9bFVO2DuSawLmwDa_!!704298669.jpg,,女装,女装长裤,47247,,https://item.taobao.com/item.htm?id=989215599623,P0,03-13发布,'989215599623,329,,1
慕兔气质灯芯绒长袖衬衫,,70.3,http://img.alicdn.com/img/bao/uploaded/i4/i1/2089135099/O1CN01CVlMGE1nXOQvaiPR7_!!0-item_pic.jpg,,女装,女装衬衫,47268,,https://item.taobao.com/item.htm?id=746005078620,P0,03-13发布,'746005078620,70.3,,1
秋冬季中长款宽松牛仔衬衫,,60.7,http://img.alicdn.com/img/bao/uploaded/i4/i3/913804696/O1CN01mUgN2f1kYopVdQ4lj_!!913804696.jpg,,女装,女装衬衫,47271,,https://item.taobao.com/item.htm?id=753917179170,P0,03-13发布,'753917179170,60.7,,1
中老年妈妈装大码羊羔毛马甲,,74.8,http://img.alicdn.com/img/bao/uploaded/i4/i2/94042381/O1CN01I5ip5m1TSY7dJ1kRe_!!94042381.jpg,,女装,女装背心,47284,,https://item.taobao.com/item.htm?id=974745547604,P0,03-13发布,'974745547604,74.8,,1
猫人白色细肩小吊带背心女2025新款夏季外穿无胸垫修身显瘦打底衫,,35.1,http://img.alicdn.com/img/bao/uploaded/i4/i4/2863563150/O1CN01lFPVTu1Z8kbXwQj9X_!!0-item_pic.jpg,,女装,女装背心,47286,,https://item.taobao.com/item.htm?id=842717760390,P0,03-13发布,'842717760390,35.1,,1
娇阳 冬季保暖时髦刚需！柔软好走 增高6.5cm魔术扣羊羔绒休闲鞋,,548,http://img.alicdn.com/img/bao/uploaded/i4/i1/59177972/O1CN01Aspbr228lEXlbAw56_!!59177972.jpg,,女装,女装休闲鞋,47291,,https://item.taobao.com/item.htm?id=998671088876,P0,03-13发布,'998671088876,548,,1
COCOLINDA | 黑色PA编织一脚蹬平底拖鞋X2951,,480,http://img.alicdn.com/img/bao/uploaded/i4/i4/2218647829455/O1CN01SNhFGV2JiRrl46r2K_!!2218647829455.jpg,,女装,女装拖鞋平底鞋,47294,,https://item.taobao.com/item.htm?id=938807742188,P0,03-13发布,'938807742188,480,,1
卓雅周末靴子2023秋P2480207,,447,http://img.alicdn.com/img/bao/uploaded/i4/i1/1752208973/O1CN011Ub6hp2G9gmBtkUol_!!1752208973.jpg,,女装,女装靴子,47298,,https://item.taobao.com/item.htm?id=739523696078,P0,03-13发布,'739523696078,447,,1
Other//2024F*W两色一脚蹬内里羊毛保暖平底鞋勃肯穆勒拖鞋,,599,http://img.alicdn.com/img/bao/uploaded/i4/i2/2755128019/O1CN01rOIrzF296l3NiK63I_!!2755128019.jpg,,女装,女装拖鞋平底鞋,47301,,https://item.taobao.com/item.htm?id=846127771179,P0,03-13发布,'846127771179,599,,1
优衣库女装法兰绒衬衫格纹长袖,,129,http://img.alicdn.com/img/bao/uploaded/i4/i1/196993935/O1CN01uLFGZg1ewHdBNikUa_!!196993935.jpg,,女装,女装衬衫,47302,,https://item.taobao.com/item.htm?id=930583843098,P0,03-13发布,'930583843098,129,,1
UR2025秋季新款女度假休闲多巴胺绑带无袖长裙连衣裙UWH750101,,194,http://img.alicdn.com/img/bao/uploaded/i4/i1/2104668892/O1CN017hdxRm2FYavevJjEU_!!2104668892.jpg,,女装,女装连衣裙,47321,,https://item.taobao.com/item.htm?id=952170903005,P0,03-13发布,'952170903005,194,,1
远杰定制女装圆头休闲运动鞋楦子跑鞋波鞋楦头鞋模子鞋模具85617C,,120,http://img.alicdn.com/img/bao/uploaded/i4/i1/129020627/O1CN01myBgrW1GVCvoU5c1B_!!129020627.jpg,,女装,女装休闲鞋,47323,,https://item.taobao.com/item.htm?id=617114357987,P0,03-13发布,'617114357987,120,,1
远杰女装圆头休闲厚底模子鞋楦,,70,http://img.alicdn.com/img/bao/uploaded/i4/i2/129020627/O1CN01FngdFD1GVCt6OoKCz_!!129020627.jpg,,女装,女装休闲鞋,47326,,https://item.taobao.com/item.htm?id=601324550873,P0,03-13发布,'601324550873,70,,1
【免费试穿】黑色修身包臀连衣裙,,65.9,http://img.alicdn.com/img/bao/uploaded/i4/i2/2217695825441/O1CN01FyaFTk1q425xDVjsW_!!4611686018427383329-0-item_pic.jpg,,女装,女装连衣裙,47340,,https://item.taobao.com/item.htm?id=990177354812,P0,03-13发布,'990177354812,65.9,,1
真皮弹力瘦瘦粗跟高级感洋气小短靴女2024新款秋配冬款裙子高跟鞋,,388,http://img.alicdn.com/img/bao/uploaded/i4/i1/2211793522427/O1CN011NjidT1TncEgxgFBa_!!2211793522427.jpg,,女装,女装高跟鞋,47341,,https://item.taobao.com/item.htm?id=828122590116,P0,03-13发布,'828122590116,388,,1
ZR欧美风ZA女装时尚气质连体裤,,56,http://img.alicdn.com/img/bao/uploaded/i4/i4/2050009798/O1CN01BttM3r2MFXgDKjWtJ_!!2050009798.jpg,,女装,女装连体裤,47342,,https://item.taobao.com/item.htm?id=878389853869,P0,03-13发布,'878389853869,56,,1
蕾丝花边白色衬衫2025春季新款大码女装胖mm显瘦遮肚长袖衬衣上衣,,70.3,http://img.alicdn.com/img/bao/uploaded/i4/i3/3482235207/O1CN01DGV08p1oKrLar80Sh_!!4611686018427384135-0-item_pic.jpg,,女装,女装衬衫,47343,,https://item.taobao.com/item.htm?id=889406447649,P0,03-13发布,'889406447649,70.3,,1
人偶兵人娃娃鞋子模玩焦点1/6,,75,http://img.alicdn.com/img/bao/uploaded/i4/i1/16874333/O1CN01iIDsKa1hsYklWBav0_!!16874333.jpg,,女装,女装高跟鞋,47345,,https://item.taobao.com/item.htm?id=618326726808,P0,03-13发布,'618326726808,75,,1
淘宝服饰时尚好物加绒保暖打底衫,,26.2,http://img.alicdn.com/img/bao/uploaded/i4/i1/2543100702/O1CN01cyqqNE1H3Z3gAuRyc_!!2543100702.jpg,,女装,女装T恤,47350,,https://item.taobao.com/item.htm?id=863027867317,P0,03-13发布,'863027867317,26.2,,1
KT猫羽绒棉裤女冬季加绒加厚保暖宽松哈尔滨雪地防风裤外穿长裤子,,62.56,http://img.alicdn.com/img/bao/uploaded/i4/i4/3256326016/O1CN016ZkZm41uJNe1hzFiG_!!3256326016.jpg,,女装,女装长裤,47352,,https://item.taobao.com/item.htm?id=759708296457,P0,03-13发布,'759708296457,62.56,,1
肩线拼色德绒磨毛长袖t恤女装,,59,http://img.alicdn.com/img/bao/uploaded/i4/i4/2208410817443/O1CN01Wk3ZVR24qx19Ds0dS_!!4611686018427384739-0-item_pic.jpg,,女装,女装T恤,47358,,https://item.taobao.com/item.htm?id=989734897051,P0,03-13发布,'989734897051,59,,1
UR2025秋季新款女装休闲简约纯色百搭宽松长袖T恤UWB450063,,83,http://img.alicdn.com/img/bao/uploaded/i4/i3/2104668892/O1CN01snf11O2FYavinxqQN_!!2104668892.jpg,,女装,女装T恤,47361,,https://item.taobao.com/item.htm?id=968112884741,P0,03-13发布,'968112884741,83,,1
杜嘉班纳印花水晶高跟鞋正品代购,,7820,http://img.alicdn.com/img/bao/uploaded/i4/i2/31344468/O1CN01JjlbTv1isOi6Vu22A_!!31344468.jpg,,女装,女装高跟鞋,47366,,https://item.taobao.com/item.htm?id=870918976696,P0,03-13发布,'870918976696,7820,,1
白色毛呢直筒休闲卫裤阔腿长裤女,,253,http://img.alicdn.com/img/bao/uploaded/i4/i3/450183229/O1CN01o5mRRt1Ziw0R0Upgr_!!450183229.jpg,,女装,Ifashion 女装,47367,,https://item.taobao.com/item.htm?id=1002228208251,P0,03-13发布,'1002228208251,253,,1
【赠运费险】吊带背心百搭,,25.3,http://img.alicdn.com/img/bao/uploaded/i4/i4/676716255/O1CN01beYjrh1w4q9JXR9a4_!!676716255.jpg,,女装,女装背心,47374,,https://item.taobao.com/item.htm?id=674486934408,P0,03-13发布,'674486934408,25.3,,1
遮肚子显瘦内搭圆领正肩长袖T恤,,51.9,http://img.alicdn.com/img/bao/uploaded/i4/i1/2481711720/O1CN01s1piN71OZoJDvxcxd_!!2481711720.jpg,,女装,女装T恤,47380,,https://item.taobao.com/item.htm?id=955207726978,P0,03-13发布,'955207726978,51.9,,1
加绒加厚纯棉炸街休闲运动两件套,,86.2,http://img.alicdn.com/img/bao/uploaded/i4/i2/2213875993967/O1CN01C8Yn7I1fAw6B74kPq_!!2213875993967.jpg,,女装,女装卫衣运动衣,47382,,https://item.taobao.com/item.htm?id=753705520937,P0,03-13发布,'753705520937,86.2,,1
DSU超短裤休闲运动健身,,78.3,http://img.alicdn.com/img/bao/uploaded/i4/i4/2225757246/O1CN01BcJQib23OiyOB4Bm2_!!2225757246.jpg,,女装,女装短裤,47383,,https://item.taobao.com/item.htm?id=894855933070,P0,03-13发布,'894855933070,78.3,,1
卡其色针织马甲背心女装2025早春新款时尚单排扣开衫外搭无袖上衣,,79.9,http://img.alicdn.com/img/bao/uploaded/i4/i3/2211922672526/O1CN01joBJ6W1UWxYpxAkMz_!!4611686018427386766-2-item_pic.png,,女装,女装背心,47401,,https://item.taobao.com/item.htm?id=850807331070,P0,03-13发布,'850807331070,79.9,,1
免费试穿加绒搭配马面裙的上衣冬,,70,http://img.alicdn.com/img/bao/uploaded/i4/i4/303678234/O1CN015ALPOU2AhE5x1VG7q_!!303678234.jpg,,女装,女装衬衫,47405,,https://item.taobao.com/item.htm?id=744333955167,P0,03-13发布,'744333955167,70,,1
Forever 21美式复古棕色牛仔裤,,122,http://img.alicdn.com/img/bao/uploaded/i4/i1/664572567/O1CN0107HIuM1Upjn0XwBA4_!!664572567.jpg,,女装,女装牛仔裤,47415,,https://item.taobao.com/item.htm?id=973255019597,P0,03-13发布,'973255019597,122,,1
[商场同款]森马长袖T恤女短款显瘦设计感2025新款修身假两件秋装,,115,http://img.alicdn.com/img/bao/uploaded/i4/i2/397341302/O1CN01OUIINf1LUMn0hcEE3_!!397341302.jpg,,女装,女装T恤,47419,,https://item.taobao.com/item.htm?id=940243304293,P0,03-13发布,'940243304293,115,,1
2025夏季新款咖色polo领无袖吊带背心女内搭外穿修身设计感上衣潮,,43.1,http://img.alicdn.com/img/bao/uploaded/i4/i3/2207258688085/O1CN01vDadoQ29azDHplguS_!!4611686018427386453-0-item_pic.jpg,,女装,女装背心,47431,,https://item.taobao.com/item.htm?id=865118489967,P0,03-13发布,'865118489967,43.1,,1
欧货复古交叉绑带重工老爹鞋女2025冬季新款加绒厚底做旧休闲鞋棉,,178,http://img.alicdn.com/img/bao/uploaded/i4/i3/2730545045/O1CN01R7lIQc1n8fFl2A4Oh_!!2730545045.jpg,,女装,女装休闲鞋,47434,,https://item.taobao.com/item.htm?id=991157209253,P0,03-13发布,'991157209253,178,,1
